location 1,location 2,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"United States, Kansas","United States, Rhode Island",0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.2,0.2,0.0,0.0
"United States, Kansas","United States, South Carolina",0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.5,0.2
"United States, Kansas","United States, Tennessee",0.0,0.2,0.5,1.0,0.5,1.0,0.5,0.0,0.2,0.5,0.5,0.2
"United States, Kansas","United States, Texas",0.2,0.5,1.0,0.5,0.2,1.0,0.5,0.2,0.2,1.0,1.0,1.0
"United States, Kansas","United States, Utah",0.2,0.2,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.2,0.2,0.0
"United States, Kansas","United States, Vermont",0.2,0.2,0.5,1.0,1.0,1.0,0.5,0.2,0.0,0.2,0.0,0.0
"United States, Kansas","United States, Virginia",0.0,0.2,1.0,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2
"United States, Kansas","United States, Washington",0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.2,0.2,0.0,0.2
"United States, Kansas","United States, West Virginia",0.0,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.0,0.0,0.2
"United States, Kansas","United States, Wisconsin",0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.2,0.2,0.2,0.2
"United States, Kansas","United States, Wyoming",0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2
"United States, Kentucky","United States, Louisiana",0.0,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,0.2,0.5
"United States, Kentucky","United States, Maine",0.5,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.0,0.5
"United States, Kentucky","United States, Maryland",0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.2,0.2,0.5
"United States, Kentucky","United States, Massachusetts",0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, Kentucky","United States, Michigan",0.5,0.2,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2
"United States, Kentucky","United States, Minnesota",0.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0
"United States, Kentucky","United States, Mississippi",0.0,0.2,0.5,0.5,1.0,0.2,1.0,0.2,0.2,0.0,0.0,0.5
"United States, Kentucky","United States, Missouri",0.5,0.5,0.5,0.5,0.5,1.0,0.2,0.5,0.2,0.5,1.0,0.2
"United States, Kentucky","United States, Montana",0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5
"United States, Kentucky","United States, Nebraska",0.5,0.2,0.0,0.2,0.2,1.0,0.5,0.2,0.2,0.2,0.5,0.2
"United States, Kentucky","United States, Nevada",0.2,0.5,0.0,1.0,0.2,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Kentucky","United States, New Hampshire",0.2,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, Kentucky","United States, New Jersey",0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, Kentucky","United States, New Mexico",0.2,0.5,0.5,0.2,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.2
"United States, Kentucky","United States, New York",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.2
"United States, Kentucky","United States, North Carolina",0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, Kentucky","United States, North Dakota",0.0,0.0,0.0,0.0,0.5,0.2,0.2,1.0,0.5,0.0,0.0,0.2
"United States, Kentucky","United States, Ohio",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.2
"United States, Kentucky","United States, Oklahoma",0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.5,1.0,0.5,0.5,0.2
"United States, Kentucky","United States, Oregon",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, Kentucky","United States, Pennsylvania",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, Kentucky","United States, Rhode Island",0.2,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5
"United States, Kentucky","United States, South Carolina",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
"United States, Kentucky","United States, Tennessee",1.0,0.5,0.5,1.0,0.5,1.0,0.2,0.5,0.2,0.2,0.5,0.5
"United States, Kentucky","United States, Texas",0.2,0.2,1.0,0.5,0.2,1.0,1.0,0.5,0.5,0.5,1.0,0.2
"United States, Kentucky","United States, Utah",0.2,0.0,0.5,1.0,0.5,1.0,0.5,0.2,0.5,0.0,0.2,0.5
"United States, Kentucky","United States, Vermont",0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0
"United States, Kentucky","United States, Virginia",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5
"United States, Kentucky","United States, Washington",0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5
"United States, Kentucky","United States, West Virginia",0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.5,1.0,0.0,0.0,0.0
"United States, Kentucky","United States, Wisconsin",0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2,0.5
"United States, Kentucky","United States, Wyoming",0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.5
"United States, Louisiana","United States, Maine",0.0,0.2,1.0,0.5,0.5,0.2,0.2,0.5,0.0,0.2,0.5,0.5
"United States, Louisiana","United States, Maryland",0.0,0.2,1.0,0.5,0.5,0.2,0.2,0.5,0.2,0.5,0.5,0.5
"United States, Louisiana","United States, Massachusetts",0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Louisiana","United States, Michigan",0.0,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,0.5,0.5
"United States, Louisiana","United States, Minnesota",0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Louisiana","United States, Mississippi",0.2,0.5,0.5,0.5,0.5,0.0,0.2,0.2,0.2,0.2,0.0,0.2
"United States, Louisiana","United States, Missouri",0.0,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2
"United States, Louisiana","United States, Montana",0.0,0.2,0.5,0.2,0.5,0.5,0.2,0.5,0.0,0.0,0.2,0.5
"United States, Louisiana","United States, Nebraska",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2
"United States, Louisiana","United States, Nevada",0.2,0.2,0.0,0.5,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.5
"United States, Louisiana","United States, New Hampshire",0.0,0.5,0.5,0.2,0.2,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Louisiana","United States, New Jersey",0.0,0.5,1.0,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Louisiana","United States, New Mexico",0.0,0.5,1.0,0.2,0.5,0.2,0.0,0.2,0.2,0.5,0.2,0.5
"United States, Louisiana","United States, New York",0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.2
"United States, Louisiana","United States, North Carolina",0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Louisiana","United States, North Dakota",0.2,0.2,0.2,0.0,0.5,0.2,0.2,0.5,0.2,0.0,0.2,0.2
"United States, Louisiana","United States, Ohio",0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,0.5,0.5
"United States, Louisiana","United States, Oklahoma",0.2,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.2,1.0,0.5,0.2
"United States, Louisiana","United States, Oregon",0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Louisiana","United States, Pennsylvania",0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Louisiana","United States, Rhode Island",0.0,0.5,1.0,0.5,0.2,0.0,0.2,0.5,0.2,0.5,0.5,0.5
"United States, Louisiana","United States, South Carolina",0.0,0.2,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,0.2,0.2
"United States, Louisiana","United States, Tennessee",0.0,0.5,1.0,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
"United States, Louisiana","United States, Texas",0.2,0.2,0.5,0.5,0.0,0.2,0.2,0.5,0.2,0.5,0.2,0.2
"United States, Louisiana","United States, Utah",0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.5
"United States, Louisiana","United States, Vermont",0.0,0.5,1.0,0.5,0.5,0.2,0.2,0.2,0.0,0.5,0.5,0.2
"United States, Louisiana","United States, Virginia",0.0,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,1.0,0.5
"United States, Louisiana","United States, Washington",0.0,0.5,1.0,0.5,0.2,0.2,0.2,0.5,0.2,0.5,0.5,0.5
"United States, Louisiana","United States, West Virginia",0.0,0.5,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.0,0.0,0.0
"United States, Louisiana","United States, Wisconsin",0.0,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0.2,0.5,0.5,1.0
"United States, Louisiana","United States, Wyoming",0.0,0.2,0.2,0.2,0.5,0.0,0.2,0.5,0.2,0.0,0.2,0.2
"United States, Maine","United States, Maryland",0.2,0.2,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, Massachusetts",0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, Michigan",0.5,0.2,0.5,0.5,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2
"United States, Maine","United States, Minnesota",0.2,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, Mississippi",0.0,0.0,0.5,0.5,1.0,0.2,1.0,0.2,0.5,0.2,0.2,0.5
"United States, Maine","United States, Missouri",0.2,0.2,0.2,0.5,0.5,1.0,0.2,0.5,0.0,0.0,0.0,0.0
"United States, Maine","United States, Montana",0.5,0.2,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0
"United States, Maine","United States, Nebraska",0.5,0.2,0.2,0.2,0.2,1.0,0.5,0.2,0.2,0.2,0.0,0.0
"United States, Maine","United States, Nevada",0.0,0.2,0.0,1.0,0.2,1.0,1.0,1.0,0.2,0.5,0.2,0.5
"United States, Maine","United States, New Hampshire",0.2,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, New Jersey",0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Maine","United States, New Mexico",0.2,0.2,1.0,0.2,1.0,0.5,0.5,0.5,0.5,0.2,0.2,0.2
"United States, Maine","United States, New York",0.5,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, North Carolina",0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, North Dakota",0.2,0.2,0.2,0.0,0.5,0.2,0.2,1.0,0.5,0.5,0.5,0.0
"United States, Maine","United States, Ohio",0.2,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2
"United States, Maine","United States, Oklahoma",0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.0
"United States, Maine","United States, Oregon",0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, Pennsylvania",0.5,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, Rhode Island",0.2,0.2,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0
"United States, Maine","United States, South Carolina",0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.2
"United States, Maine","United States, Tennessee",0.5,0.5,1.0,1.0,0.5,1.0,0.2,0.5,0.5,0.2,0.2,0.5
"United States, Maine","United States, Texas",0.5,0.5,0.5,0.5,0.2,1.0,1.0,0.5,0.2,0.0,0.0,0.0
"United States, Maine","United States, Utah",0.2,0.0,0.5,1.0,0.5,1.0,0.5,0.2,1.0,0.5,0.5,1.0
"United States, Maine","United States, Vermont",0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.2
"United States, Maine","United States, Virginia",0.2,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maine","United States, Washington",0.2,0.2,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5
"United States, Maine","United States, West Virginia",0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.5,0.5,0.2,0.0,0.0
"United States, Maine","United States, Wisconsin",0.5,0.2,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
"United States, Maine","United States, Wyoming",0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
"United States, Maryland","United States, Massachusetts",0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Maryland","United States, Michigan",0.2,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.2,0.2,0.2,0.5
"United States, Maryland","United States, Minnesota",0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maryland","United States, Mississippi",0.0,0.0,0.5,0.5,1.0,0.2,1.0,0.2,0.2,0.5,0.0,0.2
"United States, Maryland","United States, Missouri",0.5,1.0,0.2,0.5,0.5,0.5,0.2,0.5,0.2,0.2,0.2,0.2
"United States, Maryland","United States, Montana",0.2,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,0.2,0.2,0.5
"United States, Maryland","United States, Nebraska",0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.0,0.2,0.2,0.2
"United States, Maryland","United States, Nevada",0.2,0.5,0.0,1.0,0.2,0.5,1.0,1.0,0.2,0.5,0.2,1.0
"United States, Maryland","United States, New Hampshire",0.2,0.2,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Maryland","United States, New Jersey",0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maryland","United States, New Mexico",0.5,0.2,1.0,0.2,1.0,0.5,0.5,0.5,0.5,0.2,0.0,0.5
"United States, Maryland","United States, New York",0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maryland","United States, North Carolina",0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Maryland","United States, North Dakota",0.0,0.0,0.2,0.0,0.5,0.2,0.2,1.0,0.2,0.2,0.2,0.2
"United States, Maryland","United States, Ohio",0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.2,0.5
"United States, Maryland","United States, Oklahoma",0.0,0.2,0.2,0.5,0.2,0.5,0.2,0.5,0.5,0.5,0.5,0.2
"United States, Maryland","United States, Oregon",1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Maryland","United States, Pennsylvania",0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Maryland","United States, Rhode Island",0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Maryland","United States, South Carolina",0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5
"United States, Maryland","United States, Tennessee",0.5,0.2,1.0,1.0,0.5,0.5,0.2,0.5,0.5,0.2,0.5,1.0
"United States, Maryland","United States, Texas",0.2,0.5,0.5,0.5,0.2,0.5,1.0,0.5,0.2,0.2,0.2,0.2
"United States, Maryland","United States, Utah",0.5,0.2,0.5,1.0,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5
"United States, Maryland","United States, Vermont",0.2,0.2,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.2
"United States, Maryland","United States, Virginia",0.5,0.2,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Maryland","United States, Washington",0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0
"United States, Maryland","United States, West Virginia",0.5,0.2,0.2,0.2,0.5,0.2,0.2,0.5,0.5,0.2,0.0,0.0
"United States, Maryland","United States, Wisconsin",0.2,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.2,0.2,0.2,0.5
"United States, Maryland","United States, Wyoming",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2
"United States, Massachusetts","United States, Michigan",0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Massachusetts","United States, Minnesota",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Massachusetts","United States, Mississippi",0.0,0.0,0.5,0.5,1.0,0.2,1.0,0.2,0.2,0.2,0.0,0.2
"United States, Massachusetts","United States, Missouri",0.5,0.5,0.5,0.5,0.5,1.0,0.2,0.5,0.2,0.2,0.2,0.2
"United States, Massachusetts","United States, Montana",0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.2,0.2,0.5
"United States, Massachusetts","United States, Nebraska",0.2,0.5,0.0,0.2,0.2,1.0,0.5,0.2,0.2,0.2,0.2,0.2
"United States, Massachusetts","United States, Nevada",0.0,0.2,0.0,1.0,0.2,1.0,1.0,1.0,0.5,1.0,0.5,1.0
"United States, Massachusetts","United States, New Hampshire",0.5,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, Massachusetts","United States, New Jersey",1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Massachusetts","United States, New Mexico",1.0,0.2,0.5,0.2,1.0,0.5,0.5,0.5,1.0,0.5,0.2,0.5
"United States, Massachusetts","United States, New York",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Massachusetts","United States, North Carolina",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, Massachusetts","United States, North Dakota",0.0,0.2,0.0,0.0,0.5,0.2,0.2,1.0,0.5,0.2,0.2,0.2
"United States, Massachusetts","United States, Ohio",1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
"United States, Massachusetts","United States, Oklahoma",0.0,0.2,0.5,0.5,0.2,0.2,0.2,0.5,1.0,0.5,0.5,0.2
"United States, Massachusetts","United States, Oregon",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, Massachusetts","United States, Pennsylvania",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, Massachusetts","United States, Rhode Island",1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5
"United States, Massachusetts","United States, South Carolina",0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5
"United States, Massachusetts","United States, Tennessee",0.2,0.5,0.5,1.0,0.5,1.0,0.2,0.5,0.2,0.0,0.2,1.0
"United States, Massachusetts","United States, Texas",0.2,1.0,1.0,0.5,0.2,1.0,1.0,0.5,0.5,0.2,0.2,0.2
"United States, Massachusetts","United States, Utah",0.5,0.2,0.5,1.0,0.5,1.0,0.5,0.2,0.5,0.2,0.2,0.5
"United States, Massachusetts","United States, Vermont",0.2,0.2,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.2
"United States, Massachusetts","United States, Virginia",1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"United States, Massachusetts","United States, Washington",0.5,0.2,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
"United States, Massachusetts","United States, West Virginia",1.0,0.2,0.2,0.2,0.5,0.2,0.2,0.5,1.0,0.2,0.0,0.0
"United States, Massachusetts","United States, Wisconsin",0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
"United States, Massachusetts","United States, Wyoming",0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2
"United States, Michigan","United States, Minnesota",0.2,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2
"United States, Michigan","United States, Mississippi",0.0,0.2,0.5,1.0,1.0,0.2,1.0,0.2,0.0,0.2,0.0,0.0
"United States, Michigan","United States, Missouri",0.5,0.5,0.5,1.0,0.5,1.0,0.2,0.5,0.2,0.2,0.2,0.2
"United States, Michigan","United States, Montana",1.0,0.5,1.0,0.2,1.0,0.5,1.0,0.5,0.2,0.2,0.0,0.2
"United States, Michigan","United States, Nebraska",0.5,0.2,0.0,0.2,0.2,1.0,0.5,0.2,0.2,0.2,0.2,0.2
"United States, Michigan","United States, Nevada",0.0,0.2,0.0,0.5,0.2,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Michigan","United States, New Hampshire",0.5,0.5,0.5,0.2,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Michigan","United States, New Jersey",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2
"United States, Michigan","United States, New Mexico",0.5,0.2,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.5
"United States, Michigan","United States, New York",0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2
"United States, Michigan","United States, North Carolina",0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Michigan","United States, North Dakota",0.0,0.2,0.0,0.2,0.5,0.2,0.2,1.0,0.2,0.0,0.0,0.2
"United States, Michigan","United States, Ohio",0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Michigan","United States, Oklahoma",0.2,0.5,0.5,0.5,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.2
"United States, Michigan","United States, Oregon",0.2,0.2,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Michigan","United States, Pennsylvania",0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Michigan","United States, Rhode Island",0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.2,0.2
"United States, Michigan","United States, South Carolina",0.5,0.2,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Michigan","United States, Tennessee",0.5,0.2,0.5,0.5,0.5,1.0,0.2,0.5,0.0,0.0,0.0,0.5
"United States, Michigan","United States, Texas",0.2,0.5,1.0,0.2,0.2,1.0,1.0,0.5,0.5,0.2,0.2,0.2
"United States, Michigan","United States, Utah",0.2,0.5,0.5,0.5,0.5,1.0,0.5,0.2,0.2,0.0,0.0,0.2
"United States, Michigan","United States, Vermont",0.5,0.2,0.5,0.5,1.0,1.0,1.0,0.5,0.2,0.5,0.2,0.5
"United States, Michigan","United States, Virginia",0.5,0.2,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
"United States, Michigan","United States, Washington",0.5,0.2,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.2,0.5
"United States, Michigan","United States, West Virginia",0.5,0.5,0.2,0.2,0.5,0.2,0.2,0.5,0.5,0.2,0.2,0.2
"United States, Michigan","United States, Wisconsin",1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
"United States, Michigan","United States, Wyoming",1.0,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
"United States, Minnesota","United States, Mississippi",0.2,0.0,0.5,0.5,1.0,0.2,1.0,0.2,0.2,0.2,0.0,0.5
"United States, Minnesota","United States, Missouri",0.5,0.5,0.5,0.5,0.5,1.0,0.2,0.5,0.2,0.2,0.2,0.2
"United States, Minnesota","United States, Montana",0.2,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.2,0.2,0.5
"United States, Minnesota","United States, Nebraska",0.2,0.2,0.0,0.2,0.2,1.0,0.5,0.2,0.2,0.2,0.2,0.2
"United States, Minnesota","United States, Nevada",0.2,0.5,0.0,1.0,0.2,1.0,1.0,1.0,0.5,1.0,0.5,0.5
"United States, Minnesota","United States, New Hampshire",0.2,0.2,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Minnesota","United States, New Jersey",0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Minnesota","United States, New Mexico",0.2,0.5,0.5,0.2,1.0,0.5,0.5,0.5,1.0,0.5,0.2,0.2
"United States, Minnesota","United States, New York",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2
"United States, Minnesota","United States, North Carolina",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Minnesota","United States, North Dakota",0.0,0.0,0.0,0.0,0.5,0.2,0.2,1.0,0.5,0.2,0.2,0.2
"United States, Minnesota","United States, Ohio",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2
"United States, Minnesota","United States, Oklahoma",0.0,0.5,0.5,0.5,0.2,0.2,0.2,0.5,1.0,0.5,0.5,0.2
"United States, Minnesota","United States, Oregon",0.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Minnesota","United States, Pennsylvania",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Minnesota","United States, Rhode Island",0.2,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5
"United States, Minnesota","United States, South Carolina",0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5
"United States, Minnesota","United States, Tennessee",0.5,0.2,0.5,1.0,0.5,1.0,0.2,0.5,0.2,0.0,0.2,0.5
"United States, Minnesota","United States, Texas",0.2,0.5,1.0,0.5,0.2,1.0,1.0,0.5,0.5,0.2,0.2,0.2
"United States, Minnesota","United States, Utah",0.2,0.2,0.5,1.0,0.5,1.0,0.5,0.2,0.5,0.2,0.2,0.5
"United States, Minnesota","United States, Vermont",0.2,0.2,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0
"United States, Minnesota","United States, Virginia",0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
"United States, Minnesota","United States, Washington",0.5,0.2,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5
