location 1,location 2,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"United States, Arizona","United States, Minnesota",0.0005102912906438052,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052
"United States, Arizona","United States, Mississippi",0.0003403931957461739,0.00015896312409084245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, Arizona","United States, Missouri",0.0008875749628474149,0.001,0.001,0.001,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149
"United States, Arizona","United States, Montana",0.0002198802456439875,0.0002198802456439875,0.001,0.0004112123771198614,0.001,0.001,0.0002198802456439875,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614
"United States, Arizona","United States, Nebraska",0.001,0.0002198802456439875,6.794621582993112e-05,0.001,0.0002198802456439875,0.001,0.0002198802456439875,0.0002198802456439875,0.001,0.0008002854401844245,0.0008002854401844245,0.0008002854401844245
"United States, Arizona","United States, Nevada",0.001,0.001,0.001,0.001,6.794621582993112e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, Arizona","United States, New Hampshire",0.0003629715561884841,0.0008014762789264657,0.0003629715561884841,0.001,0.001,0.001,0.001,0.001,0.001,0.0003629715561884841,0.0008014762789264657,0.0008014762789264657
"United States, Arizona","United States, New Jersey",0.0002504631610757917,0.000657421870388008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00025948222291823965,0.00025948222291823965
"United States, Arizona","United States, New Mexico",0.001,0.001,0.001,0.00015896312409084245,0.001,0.001,0.0002198802456439875,0.001,0.001,0.001,0.001,0.000931119967703411
"United States, Arizona","United States, New York",0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008
"United States, Arizona","United States, North Carolina",0.001,0.001,0.001,0.001,0.001,0.00025722925398860173,0.00025722925398860173,0.001,0.00025722925398860173,0.00025722925398860173,0.00025722925398860173,0.00025722925398860173
"United States, Arizona","United States, North Dakota",6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.0002198802456439875,0.0005102912906438052,0.0002198802456439875,0.001,0.0002198802456439875,0.001,0.001,0.0002198802456439875
"United States, Arizona","United States, Ohio",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307
"United States, Arizona","United States, Oklahoma",0.00015896312409084245,0.001,0.0002198802456439875,0.001,0.001,0.001,0.001,0.001,0.000207139319514236,0.000207139319514236,0.000207139319514236,0.000207139319514236
"United States, Arizona","United States, Oregon",0.001,0.0009093659074501768,0.001,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768
"United States, Arizona","United States, Pennsylvania",0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917
"United States, Arizona","United States, Rhode Island",0.0008014762789264657,0.0008014762789264657,0.001,0.0008014762789264657,0.0008014762789264657,0.001,0.001,0.001,0.001,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657
"United States, Arizona","United States, South Carolina",0.001,0.00015896312409084245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00025722925398860173
"United States, Arizona","United States, Tennessee",0.001,0.001,0.001,0.000657421870388008,0.000657421870388008,0.001,0.001,0.001,0.0005543503832959086,0.0005543503832959086,0.0005543503832959086,0.0005543503832959086
"United States, Arizona","United States, Texas",0.001,0.001,0.001,0.001,0.001,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463
"United States, Arizona","United States, Utah",0.001,0.0009093659074501768,0.0002681009246278838,0.001,0.0002681009246278838,0.0002681009246278838,0.0002681009246278838,0.001,0.001,0.0002681009246278838,0.0002681009246278838,0.0002681009246278838
"United States, Arizona","United States, Vermont",0.001,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937
"United States, Arizona","United States, Virginia",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0003779656516125209,0.0003779656516125209,0.0003779656516125209,0.0003779656516125209
"United States, Arizona","United States, Washington",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0007553083262236266,0.0007553083262236266,0.0007553083262236266
"United States, Arizona","United States, West Virginia",0.0002504631610757917,0.0002504631610757917,0.001,0.000657421870388008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0003023285211812307
"United States, Arizona","United States, Wisconsin",0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739
"United States, Arizona","United States, Wyoming",0.0002198802456439875,0.0002198802456439875,0.0008875749628474149,0.001,0.0002198802456439875,0.001,0.001,0.001,0.001,0.001,0.0002198802456439875,0.0002198802456439875
"United States, Arkansas","United States, California",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, Arkansas","United States, Colorado",9.070410429389156e-05,9.070410429389156e-05,9.070410429389156e-05,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875
"United States, Arkansas","United States, Connecticut",8.224743866333366e-05,8.193918153003601e-05,8.193918153003601e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.00040348152017691583,0.0008014762789264657,0.00040348152017691583
"United States, Arkansas","United States, Delaware",9.903297260680108e-05,9.903297260680108e-05,9.903297260680108e-05,0.0002504631610757917,0.0002504631610757917,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, Arkansas","United States, Florida",8.31356973657394e-05,0.00027082335179520273,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.0006901681086335138,0.0006901681086335138,0.0006901681086335138,0.0006901681086335138
"United States, Arkansas","United States, Georgia",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.00031377276129176057,0.00031377276129176057,0.00031377276129176057,0.00031377276129176057
"United States, Arkansas","United States, Hawaii",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, Arkansas","United States, Idaho",8.31356973657394e-05,8.271247158796912e-05,8.31356973657394e-05,0.001,0.001,0.001,0.00015896312409084245,0.001,0.0009093659074501768,0.0005199662609176645,0.0005199662609176645,0.0005199662609176645
"United States, Arkansas","United States, Illinois",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.0002998453336872752,0.0002998453336872752,0.0002998453336872752,0.0002998453336872752,0.0002998453336872752,0.0002998453336872752
"United States, Arkansas","United States, Indiana",8.31356973657394e-05,8.31356973657394e-05,9.719413894512866e-05,0.001,0.00015896312409084245,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164
"United States, Arkansas","United States, Iowa",8.31356973657394e-05,8.308345190753478e-05,8.31356973657394e-05,0.001,6.794621582993112e-05,0.001,0.001,0.001,0.001,0.001,0.0004464873049366005,0.0004464873049366005
"United States, Arkansas","United States, Kansas",9.070410429389156e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.0002198802456439875,0.0002198802456439875,0.001,0.001,0.001,0.001
"United States, Arkansas","United States, Kentucky",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.0003023285211812307,0.0003056252386467962,0.0003056252386467962
"United States, Arkansas","United States, Louisiana",9.719413894512866e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0001994226096773513,0.0001994226096773513
"United States, Arkansas","United States, Maine",8.669247102822213e-05,8.669247102822213e-05,8.669247102822213e-05,0.0004902802844870735,0.001,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735
"United States, Arkansas","United States, Maryland",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0006669766456318304,0.0006669766456318304
"United States, Arkansas","United States, Massachusetts",8.224743866333366e-05,8.224743866333366e-05,8.31356973657394e-05,0.001,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657
"United States, Arkansas","United States, Michigan",9.705878274872362e-05,9.705878274872362e-05,9.705878274872362e-05,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878
"United States, Arkansas","United States, Minnesota",7.976386703833349e-05,8.308345190753478e-05,8.308345190753478e-05,0.0003403931957461739,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052
"United States, Arkansas","United States, Mississippi",8.308345190753478e-05,9.719413894512866e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, Arkansas","United States, Missouri",8.390255084090832e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149
"United States, Arkansas","United States, Montana",9.070410429389156e-05,9.070410429389156e-05,8.31356973657394e-05,0.0004112123771198614,0.001,0.001,0.0002198802456439875,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614
"United States, Arkansas","United States, Nebraska",8.31356973657394e-05,9.070410429389156e-05,0.00027082335179520273,0.001,0.0002198802456439875,0.001,0.0002198802456439875,0.0002198802456439875,0.001,0.0008002854401844245,0.0008002854401844245,0.0008002854401844245
"United States, Arkansas","United States, Nevada",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,6.794621582993112e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, Arkansas","United States, New Hampshire",8.801445402002038e-05,8.224743866333366e-05,8.801445402002038e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.0003629715561884841,0.0008014762789264657,0.0008014762789264657
"United States, Arkansas","United States, New Jersey",9.903297260680108e-05,8.193918153003601e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00025948222291823965,0.00025948222291823965
"United States, Arkansas","United States, New Mexico",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.00015896312409084245,0.001,0.001,0.0002198802456439875,0.001,0.001,0.001,0.001,0.000931119967703411
"United States, Arkansas","United States, New York",8.193918153003601e-05,8.193918153003601e-05,8.193918153003601e-05,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008
"United States, Arkansas","United States, North Carolina",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.00025722925398860173,0.00025722925398860173,0.001,0.00025722925398860173,0.00025722925398860173,0.00025722925398860173,0.00025722925398860173
"United States, Arkansas","United States, North Dakota",0.00027082335179520273,0.00027082335179520273,0.00027082335179520273,0.00015896312409084245,0.0002198802456439875,0.0005102912906438052,0.0002198802456439875,0.001,0.0002198802456439875,0.001,0.001,0.0002198802456439875
"United States, Arkansas","United States, Ohio",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307
"United States, Arkansas","United States, Oklahoma",9.719413894512866e-05,8.31356973657394e-05,9.070410429389156e-05,0.001,0.001,0.001,0.001,0.001,0.000207139319514236,0.000207139319514236,0.000207139319514236,0.000207139319514236
"United States, Arkansas","United States, Oregon",8.31356973657394e-05,8.271247158796912e-05,8.31356973657394e-05,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768
"United States, Arkansas","United States, Pennsylvania",9.903297260680108e-05,9.903297260680108e-05,9.903297260680108e-05,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917
"United States, Arkansas","United States, Rhode Island",8.224743866333366e-05,8.224743866333366e-05,8.31356973657394e-05,0.0008014762789264657,0.0008014762789264657,0.001,0.001,0.001,0.001,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657
"United States, Arkansas","United States, South Carolina",8.31356973657394e-05,9.719413894512866e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00025722925398860173
"United States, Arkansas","United States, Tennessee",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.000657421870388008,0.000657421870388008,0.001,0.001,0.001,0.0005543503832959086,0.0005543503832959086,0.0005543503832959086,0.0005543503832959086
"United States, Arkansas","United States, Texas",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463
"United States, Arkansas","United States, Utah",8.31356973657394e-05,8.271247158796912e-05,6.948288091157955e-05,0.001,0.0002681009246278838,0.0002681009246278838,0.0002681009246278838,0.001,0.001,0.0002681009246278838,0.0002681009246278838,0.0002681009246278838
"United States, Arkansas","United States, Vermont",8.31356973657394e-05,0.00014169333933960977,0.00014169333933960977,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937
"United States, Arkansas","United States, Virginia",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.0003779656516125209,0.0003779656516125209,0.0003779656516125209,0.0003779656516125209
"United States, Arkansas","United States, Washington",8.31356973657394e-05,8.31356973657394e-05,8.31356973657394e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.0007553083262236266,0.0007553083262236266,0.0007553083262236266
"United States, Arkansas","United States, West Virginia",9.903297260680108e-05,9.903297260680108e-05,8.31356973657394e-05,0.000657421870388008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0003023285211812307
"United States, Arkansas","United States, Wisconsin",8.308345190753478e-05,8.308345190753478e-05,8.308345190753478e-05,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739
"United States, Arkansas","United States, Wyoming",9.070410429389156e-05,9.070410429389156e-05,8.390255084090832e-05,0.001,0.0002198802456439875,0.001,0.001,0.001,0.001,0.001,0.0002198802456439875,0.0002198802456439875
"United States, California","United States, Colorado",0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875
"United States, California","United States, Connecticut",0.0008014762789264657,0.000657421870388008,0.000657421870388008,0.001,0.001,0.001,0.001,0.001,0.001,0.00040348152017691583,0.0008014762789264657,0.00040348152017691583
"United States, California","United States, Delaware",0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, California","United States, Florida",0.001,6.794621582993112e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.0006901681086335138,0.0006901681086335138,0.0006901681086335138,0.0006901681086335138
"United States, California","United States, Georgia",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00031377276129176057,0.00031377276129176057,0.00031377276129176057,0.00031377276129176057
"United States, California","United States, Hawaii",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, California","United States, Idaho",0.001,0.0009093659074501768,0.001,0.001,0.001,0.001,0.00015896312409084245,0.001,0.0009093659074501768,0.0005199662609176645,0.0005199662609176645,0.0005199662609176645
"United States, California","United States, Illinois",0.001,0.001,0.001,0.001,0.001,0.001,0.0002998453336872752,0.0002998453336872752,0.0002998453336872752,0.0002998453336872752,0.0002998453336872752,0.0002998453336872752
"United States, California","United States, Indiana",0.001,0.001,0.00015896312409084245,0.001,0.00015896312409084245,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164,0.00030378410911189164
"United States, California","United States, Iowa",0.001,0.0003403931957461739,0.001,0.001,6.794621582993112e-05,0.001,0.001,0.001,0.001,0.001,0.0004464873049366005,0.0004464873049366005
"United States, California","United States, Kansas",0.0002198802456439875,0.001,0.001,0.001,0.001,0.001,0.0002198802456439875,0.0002198802456439875,0.001,0.001,0.001,0.001
"United States, California","United States, Kentucky",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0003023285211812307,0.0003056252386467962,0.0003056252386467962
"United States, California","United States, Louisiana",0.00015896312409084245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0001994226096773513,0.0001994226096773513
"United States, California","United States, Maine",0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.001,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735,0.0004902802844870735
"United States, California","United States, Maryland",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0006669766456318304,0.0006669766456318304
"United States, California","United States, Massachusetts",0.0008014762789264657,0.0008014762789264657,0.001,0.001,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657
"United States, California","United States, Michigan",0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878,0.00021080991688171878
"United States, California","United States, Minnesota",0.0005102912906438052,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052,0.0005102912906438052
"United States, California","United States, Mississippi",0.0003403931957461739,0.00015896312409084245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, California","United States, Missouri",0.0008875749628474149,0.001,0.001,0.001,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149,0.0008875749628474149
"United States, California","United States, Montana",0.0002198802456439875,0.0002198802456439875,0.001,0.0004112123771198614,0.001,0.001,0.0002198802456439875,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614,0.0004112123771198614
"United States, California","United States, Nebraska",0.001,0.0002198802456439875,6.794621582993112e-05,0.001,0.0002198802456439875,0.001,0.0002198802456439875,0.0002198802456439875,0.001,0.0008002854401844245,0.0008002854401844245,0.0008002854401844245
"United States, California","United States, Nevada",0.001,0.001,0.001,0.001,6.794621582993112e-05,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"United States, California","United States, New Hampshire",0.0003629715561884841,0.0008014762789264657,0.0003629715561884841,0.001,0.001,0.001,0.001,0.001,0.001,0.0003629715561884841,0.0008014762789264657,0.0008014762789264657
"United States, California","United States, New Jersey",0.0002504631610757917,0.000657421870388008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00025948222291823965,0.00025948222291823965
"United States, California","United States, New Mexico",0.001,0.001,0.001,0.00015896312409084245,0.001,0.001,0.0002198802456439875,0.001,0.001,0.001,0.001,0.000931119967703411
"United States, California","United States, New York",0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008,0.000657421870388008
"United States, California","United States, North Carolina",0.001,0.001,0.001,0.001,0.001,0.00025722925398860173,0.00025722925398860173,0.001,0.00025722925398860173,0.00025722925398860173,0.00025722925398860173,0.00025722925398860173
"United States, California","United States, North Dakota",6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,0.00015896312409084245,0.0002198802456439875,0.0005102912906438052,0.0002198802456439875,0.001,0.0002198802456439875,0.001,0.001,0.0002198802456439875
"United States, California","United States, Ohio",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307,0.0003023285211812307
"United States, California","United States, Oklahoma",0.00015896312409084245,0.001,0.0002198802456439875,0.001,0.001,0.001,0.001,0.001,0.000207139319514236,0.000207139319514236,0.000207139319514236,0.000207139319514236
"United States, California","United States, Oregon",0.001,0.0009093659074501768,0.001,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768,0.0009093659074501768
"United States, California","United States, Pennsylvania",0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917,0.0002504631610757917
"United States, California","United States, Rhode Island",0.0008014762789264657,0.0008014762789264657,0.001,0.0008014762789264657,0.0008014762789264657,0.001,0.001,0.001,0.001,0.0008014762789264657,0.0008014762789264657,0.0008014762789264657
"United States, California","United States, South Carolina",0.001,0.00015896312409084245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00025722925398860173
"United States, California","United States, Tennessee",0.001,0.001,0.001,0.000657421870388008,0.000657421870388008,0.001,0.001,0.001,0.0005543503832959086,0.0005543503832959086,0.0005543503832959086,0.0005543503832959086
"United States, California","United States, Texas",0.001,0.001,0.001,0.001,0.001,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463,0.00045184487116686463
"United States, California","United States, Utah",0.001,0.0009093659074501768,0.0002681009246278838,0.001,0.0002681009246278838,0.0002681009246278838,0.0002681009246278838,0.001,0.001,0.0002681009246278838,0.0002681009246278838,0.0002681009246278838
"United States, California","United States, Vermont",0.001,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937,0.00015897619926928937
"United States, California","United States, Virginia",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0003779656516125209,0.0003779656516125209,0.0003779656516125209,0.0003779656516125209
"United States, California","United States, Washington",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0007553083262236266,0.0007553083262236266,0.0007553083262236266
"United States, California","United States, West Virginia",0.0002504631610757917,0.0002504631610757917,0.001,0.000657421870388008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0003023285211812307
"United States, California","United States, Wisconsin",0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739,0.0003403931957461739
"United States, California","United States, Wyoming",0.0002198802456439875,0.0002198802456439875,0.0008875749628474149,0.001,0.0002198802456439875,0.001,0.001,0.001,0.001,0.001,0.0002198802456439875,0.0002198802456439875
"United States, Colorado","United States, Connecticut",0.0002282050155194712,0.0002419464537877552,0.0002419464537877552,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.00032543016925818416,0.0002282050155194712,0.00032543016925818416
"United States, Colorado","United States, Delaware",0.00040776782224840946,0.00040776782224840946,0.00040776782224840946,0.00040776782224840946,0.00040776782224840946,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875
"United States, Colorado","United States, Florida",0.0002198802456439875,7.545846216059496e-05,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.00020754757351507675,0.00020754757351507675,0.00020754757351507675,0.00020754757351507675
"United States, Colorado","United States, Georgia",0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0003458562084489653,0.0003458562084489653,0.0003458562084489653,0.0003458562084489653
"United States, Colorado","United States, Hawaii",0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875
"United States, Colorado","United States, Idaho",0.0002198802456439875,0.00022277823825640167,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.00010593870934821451,0.0002198802456439875,0.00022277823825640167,0.00027438916186639045,0.00027438916186639045,0.00027438916186639045
"United States, Colorado","United States, Illinois",0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0004294232794441433,0.0004294232794441433,0.0004294232794441433,0.0004294232794441433,0.0004294232794441433,0.0004294232794441433
"United States, Colorado","United States, Indiana",0.0002198802456439875,0.0002198802456439875,0.00010593870934821451,0.0002198802456439875,0.00010593870934821451,0.0004000130358178817,0.0004000130358178817,0.0004000130358178817,0.0004000130358178817,0.0004000130358178817,0.0004000130358178817,0.0004000130358178817
"United States, Colorado","United States, Iowa",0.0002198802456439875,0.00036139664016764415,0.0002198802456439875,0.0002198802456439875,7.545846216059496e-05,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002926476176043409,0.0002926476176043409
"United States, Colorado","United States, Kansas",0.001,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.001,0.001,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875,0.0002198802456439875
